year,municipality_code,municipality,gini_index
2000,431265,Não-Me-Toque,0.5741
2010,431265,Não-Me-Toque,0.5076
1991,431267,Nicolau Vergueiro,NA
2000,431267,Nicolau Vergueiro,0.4759
2010,431267,Nicolau Vergueiro,0.5288
1991,431270,Nonoai,0.6654
2000,431270,Nonoai,0.6185
2010,431270,Nonoai,0.5068
1991,431275,Nova Alvorada,0.6867
2000,431275,Nova Alvorada,0.4834
2010,431275,Nova Alvorada,0.4673
1991,431280,Nova Araçá,0.4747
2000,431280,Nova Araçá,0.6022
2010,431280,Nova Araçá,0.4509
1991,431290,Nova Bassano,0.454
2000,431290,Nova Bassano,0.4431
2010,431290,Nova Bassano,0.3724
1991,431295,Nova Boa Vista,NA
2000,431295,Nova Boa Vista,0.3589
2010,431295,Nova Boa Vista,0.404
1991,431300,Nova Bréscia,0.5559
2000,431300,Nova Bréscia,0.6011
2010,431300,Nova Bréscia,0.5781
1991,431301,Nova Candelária,NA
2000,431301,Nova Candelária,0.489
2010,431301,Nova Candelária,0.4108
1991,431303,Nova Esperança do Sul,0.5927
2000,431303,Nova Esperança do Sul,0.4874
2010,431303,Nova Esperança do Sul,0.4591
1991,431306,Nova Hartz,0.3756
2000,431306,Nova Hartz,0.3799
2010,431306,Nova Hartz,0.3518
1991,431308,Nova Pádua,NA
2000,431308,Nova Pádua,0.4456
2010,431308,Nova Pádua,0.319
1991,431310,Nova Palma,0.6113
2000,431310,Nova Palma,0.5196
2010,431310,Nova Palma,0.5386
1991,431320,Nova Petrópolis,0.5028
2000,431320,Nova Petrópolis,0.4689
2010,431320,Nova Petrópolis,0.4428
1991,431330,Nova Prata,0.4711
2000,431330,Nova Prata,0.5255
2010,431330,Nova Prata,0.4477
1991,431333,Nova Ramada,NA
2000,431333,Nova Ramada,0.5972
2010,431333,Nova Ramada,0.4987
1991,431335,Nova Roma do Sul,0.4839
2000,431335,Nova Roma do Sul,0.4174
2010,431335,Nova Roma do Sul,0.4446
1991,431337,Nova Santa Rita,NA
2000,431337,Nova Santa Rita,0.5038
2010,431337,Nova Santa Rita,0.4413
1991,431349,Novo Barreiro,NA
2000,431349,Novo Barreiro,0.4658
2010,431349,Novo Barreiro,0.6229
1991,431339,Novo Cabrais,NA
2000,431339,Novo Cabrais,0.5164
2010,431339,Novo Cabrais,0.432
1991,431340,Novo Hamburgo,0.5258
2000,431340,Novo Hamburgo,0.5502
2010,431340,Novo Hamburgo,0.5387
1991,431342,Novo Machado,NA
2000,431342,Novo Machado,0.4993
2010,431342,Novo Machado,0.4135
1991,431344,Novo Tiradentes,NA
2000,431344,Novo Tiradentes,0.4724
2010,431344,Novo Tiradentes,0.4177
1991,431346,Novo Xingu,NA
2000,431346,Novo Xingu,NA
2010,431346,Novo Xingu,0.4142
1991,431350,Osório,0.571
2000,431350,Osório,0.5362
2010,431350,Osório,0.5344
1991,431360,Paim Filho,0.5939
2000,431360,Paim Filho,0.5474
2010,431360,Paim Filho,0.4655
1991,431365,Palmares do Sul,0.6522
2000,431365,Palmares do Sul,0.5439
2010,431365,Palmares do Sul,0.5599
1991,431370,Palmeira das Missões,0.6574
2000,431370,Palmeira das Missões,0.6461
2010,431370,Palmeira das Missões,0.5304
1991,431380,Palmitinho,0.6751
2000,431380,Palmitinho,0.5433
2010,431380,Palmitinho,0.435
1991,431390,Panambi,0.5099
2000,431390,Panambi,0.5259
2010,431390,Panambi,0.4543
1991,431395,Pantano Grande,0.5783
2000,431395,Pantano Grande,0.5599
2010,431395,Pantano Grande,0.4938
1991,431400,Paraí,0.5747
2000,431400,Paraí,0.4455
2010,431400,Paraí,0.4772
1991,431402,Paraíso do Sul,0.5718
2000,431402,Paraíso do Sul,0.4929
2010,431402,Paraíso do Sul,0.3743
1991,431403,Pareci Novo,NA
2000,431403,Pareci Novo,0.4054
2010,431403,Pareci Novo,0.3983
1991,431405,Parobé,0.4204
2000,431405,Parobé,0.4059
2010,431405,Parobé,0.3789
1991,431406,Passa Sete,NA
2000,431406,Passa Sete,0.4517
2010,431406,Passa Sete,0.4523
1991,431407,Passo do Sobrado,NA
2000,431407,Passo do Sobrado,0.4369
2010,431407,Passo do Sobrado,0.4956
1991,431410,Passo Fundo,0.5639
2000,431410,Passo Fundo,0.5874
2010,431410,Passo Fundo,0.5307
1991,431413,Paulo Bento,NA
2000,431413,Paulo Bento,NA
2010,431413,Paulo Bento,0.3919
1991,431415,Paverama,0.4576
2000,431415,Paverama,0.3971
2010,431415,Paverama,0.3443
1991,431417,Pedras Altas,NA
2000,431417,Pedras Altas,NA
2010,431417,Pedras Altas,0.5285
1991,431420,Pedro Osório,0.5565
2000,431420,Pedro Osório,0.6388
2010,431420,Pedro Osório,0.5008
1991,431430,Pejuçara,0.8061
2000,431430,Pejuçara,0.5253
2010,431430,Pejuçara,0.4636
1991,431440,Pelotas,0.5923
2000,431440,Pelotas,0.5966
2010,431440,Pelotas,0.5596
1991,431442,Picada Café,NA
2000,431442,Picada Café,0.3505
2010,431442,Picada Café,0.3238
1991,431445,Pinhal,0.552
2000,431445,Pinhal,0.7764
2010,431445,Pinhal,0.4573
1991,431446,Pinhal da Serra,NA
2000,431446,Pinhal da Serra,NA
2010,431446,Pinhal da Serra,0.5394
1991,431447,Pinhal Grande,NA
2000,431447,Pinhal Grande,0.5542
2010,431447,Pinhal Grande,0.5313
1991,431449,Pinheirinho do Vale,NA
2000,431449,Pinheirinho do Vale,0.5027
2010,431449,Pinheirinho do Vale,0.5742
1991,431450,Pinheiro Machado,0.5609
2000,431450,Pinheiro Machado,0.5588
2010,431450,Pinheiro Machado,0.4926
1991,431455,Pirapó,0.5509
2000,431455,Pirapó,0.5635
2010,431455,Pirapó,0.4593
1991,431460,Piratini,0.5798
2000,431460,Piratini,0.5684
2010,431460,Piratini,0.5191
1991,431470,Planalto,0.5764
2000,431470,Planalto,0.585
2010,431470,Planalto,0.4454
1991,431475,Poço das Antas,0.4349
2000,431475,Poço das Antas,0.3844
2010,431475,Poço das Antas,0.384
1991,431477,Pontão,NA
2000,431477,Pontão,0.5581
2010,431477,Pontão,0.5491
1991,431478,Ponte Preta,NA
2000,431478,Ponte Preta,0.3578
2010,431478,Ponte Preta,0.3949
1991,431480,Portão,0.4441
2000,431480,Portão,0.5315
2010,431480,Portão,0.4373
1991,431490,Porto Alegre,0.5691
2000,431490,Porto Alegre,0.6056
2010,431490,Porto Alegre,0.6144
1991,431500,Porto Lucena,0.5758
2000,431500,Porto Lucena,0.5264
2010,431500,Porto Lucena,0.4397
1991,431505,Porto Mauá,NA
2000,431505,Porto Mauá,0.3895
2010,431505,Porto Mauá,0.4213
1991,431507,Porto Vera Cruz,NA
2000,431507,Porto Vera Cruz,0.4622
2010,431507,Porto Vera Cruz,0.4204
1991,431510,Porto Xavier,0.6785
2000,431510,Porto Xavier,0.6391
2010,431510,Porto Xavier,0.4791
1991,431513,Pouso Novo,0.5632
2000,431513,Pouso Novo,0.6686
2010,431513,Pouso Novo,0.534
1991,431514,Presidente Lucena,NA
2000,431514,Presidente Lucena,0.4275
2010,431514,Presidente Lucena,0.3327
1991,431515,Progresso,0.5268
2000,431515,Progresso,0.4317
2010,431515,Progresso,0.4021
1991,431517,Protásio Alves,0.5137
2000,431517,Protásio Alves,0.5326
2010,431517,Protásio Alves,0.5244
1991,431520,Putinga,0.5187
2000,431520,Putinga,0.6777
2010,431520,Putinga,0.4369
1991,431530,Quaraí,0.6175
2000,431530,Quaraí,0.5675
2010,431530,Quaraí,0.5187
1991,431531,Quatro Irmãos,NA
2000,431531,Quatro Irmãos,NA
2010,431531,Quatro Irmãos,0.4699
1991,431532,Quevedos,NA
2000,431532,Quevedos,0.6299
2010,431532,Quevedos,0.5556
1991,431535,Quinze de Novembro,0.5595
2000,431535,Quinze de Novembro,0.4007
2010,431535,Quinze de Novembro,0.4733
1991,431540,Redentora,0.6948
2000,431540,Redentora,0.6301
2010,431540,Redentora,0.6273
1991,431545,Relvado,0.4974
2000,431545,Relvado,0.4351
2010,431545,Relvado,0.4491
1991,431550,Restinga Seca,0.5979
2000,431550,Restinga Seca,0.5665
2010,431550,Restinga Seca,0.5383
1991,431555,Rio dos Índios,NA
2000,431555,Rio dos Índios,0.5696
2010,431555,Rio dos Índios,0.5054
1991,431560,Rio Grande,0.5381
2000,431560,Rio Grande,0.5676
2010,431560,Rio Grande,0.5248
1991,431570,Rio Pardo,0.6406
2000,431570,Rio Pardo,0.5547
2010,431570,Rio Pardo,0.5115
1991,431575,Riozinho,0.5058
2000,431575,Riozinho,0.4343
2010,431575,Riozinho,0.3892
1991,431580,Roca Sales,0.466
2000,431580,Roca Sales,0.4323
2010,431580,Roca Sales,0.4377
1991,431590,Rodeio Bonito,0.5734
2000,431590,Rodeio Bonito,0.5761
2010,431590,Rodeio Bonito,0.4622
1991,431595,Rolador,NA
2000,431595,Rolador,NA
2010,431595,Rolador,0.4537
1991,431600,Rolante,0.4462
2000,431600,Rolante,0.4272
2010,431600,Rolante,0.3518
1991,431610,Ronda Alta,0.6111
2000,431610,Ronda Alta,0.5934
2010,431610,Ronda Alta,0.5422
1991,431620,Rondinha,0.607
2000,431620,Rondinha,0.4475
2010,431620,Rondinha,0.4709
1991,431630,Roque Gonzales,0.5601
2000,431630,Roque Gonzales,0.5716
2010,431630,Roque Gonzales,0.5054
1991,431640,Rosário do Sul,0.5956
2000,431640,Rosário do Sul,0.5451
2010,431640,Rosário do Sul,0.5194
1991,431642,Sagrada Família,NA
2000,431642,Sagrada Família,0.5156
2010,431642,Sagrada Família,0.5492
1991,431643,Saldanha Marinho,0.679
2000,431643,Saldanha Marinho,0.4715
2010,431643,Saldanha Marinho,0.4391
1991,431645,Salto do Jacuí,0.6057
2000,431645,Salto do Jacuí,0.5889
2010,431645,Salto do Jacuí,0.4951
1991,431647,Salvador das Missões,NA
2000,431647,Salvador das Missões,0.3883
2010,431647,Salvador das Missões,0.3602
1991,431650,Salvador do Sul,0.5428
2000,431650,Salvador do Sul,0.4306
2010,431650,Salvador do Sul,0.376
1991,431660,Sananduva,0.5183
2000,431660,Sananduva,0.6005
2010,431660,Sananduva,0.44
1991,431670,Santa Bárbara do Sul,0.6424
2000,431670,Santa Bárbara do Sul,0.5796
2010,431670,Santa Bárbara do Sul,0.4969
1991,431673,Santa Cecília do Sul,NA
2000,431673,Santa Cecília do Sul,NA
2010,431673,Santa Cecília do Sul,0.4871
1991,431675,Santa Clara do Sul,NA
2000,431675,Santa Clara do Sul,0.373
2010,431675,Santa Clara do Sul,0.3623
1991,431680,Santa Cruz do Sul,0.5474
2000,431680,Santa Cruz do Sul,0.5343
2010,431680,Santa Cruz do Sul,0.4926
1991,431697,Santa Margarida do Sul,NA
2000,431697,Santa Margarida do Sul,NA
2010,431697,Santa Margarida do Sul,0.5407
1991,431690,Santa Maria,0.5506
2000,431690,Santa Maria,0.565
2010,431690,Santa Maria,0.5574
1991,431695,Santa Maria do Herval,0.3943
2000,431695,Santa Maria do Herval,0.3359
2010,431695,Santa Maria do Herval,0.3051
1991,431720,Santa Rosa,0.573
2000,431720,Santa Rosa,0.556
2010,431720,Santa Rosa,0.4715
1991,431725,Santa Tereza,NA
2000,431725,Santa Tereza,0.4063
2010,431725,Santa Tereza,0.396
1991,431730,Santa Vitória do Palmar,0.6246
2000,431730,Santa Vitória do Palmar,0.8036
2010,431730,Santa Vitória do Palmar,0.5501
1991,431700,Santana da Boa Vista,0.4917
2000,431700,Santana da Boa Vista,0.6363
2010,431700,Santana da Boa Vista,0.5311
1991,431710,Sant'Ana do Livramento,0.6163
2000,431710,Sant'Ana do Livramento,0.6081
2010,431710,Sant'Ana do Livramento,0.5542
1991,431740,Santiago,0.5366
2000,431740,Santiago,0.5693
2010,431740,Santiago,0.5122
1991,431750,Santo Ângelo,0.5853
2000,431750,Santo Ângelo,0.5837
2010,431750,Santo Ângelo,0.5461
1991,431760,Santo Antônio da Patrulha,0.5619
2000,431760,Santo Antônio da Patrulha,0.4748
2010,431760,Santo Antônio da Patrulha,0.456
1991,431770,Santo Antônio das Missões,0.6453
2000,431770,Santo Antônio das Missões,0.6144
2010,431770,Santo Antônio das Missões,0.4558
1991,431755,Santo Antônio do Palma,NA
2000,431755,Santo Antônio do Palma,0.5698
2010,431755,Santo Antônio do Palma,0.5074
1991,431775,Santo Antônio do Planalto,NA
2000,431775,Santo Antônio do Planalto,0.497
2010,431775,Santo Antônio do Planalto,0.4336
1991,431780,Santo Augusto,0.6602
2000,431780,Santo Augusto,0.5976
2010,431780,Santo Augusto,0.5793
1991,431790,Santo Cristo,0.5259
2000,431790,Santo Cristo,0.4984
2010,431790,Santo Cristo,0.4453
1991,431795,Santo Expedito do Sul,NA
2000,431795,Santo Expedito do Sul,0.5143
2010,431795,Santo Expedito do Sul,0.4739
1991,431800,São Borja,0.6441
2000,431800,São Borja,0.6019
2010,431800,São Borja,0.5477
1991,431805,São Domingos do Sul,0.4503
2000,431805,São Domingos do Sul,0.3795
2010,431805,São Domingos do Sul,0.4429
1991,431810,São Francisco de Assis,0.5535
2000,431810,São Francisco de Assis,0.5837
2010,431810,São Francisco de Assis,0.546
1991,431820,São Francisco de Paula,0.5533
2000,431820,São Francisco de Paula,0.5672
2010,431820,São Francisco de Paula,0.4637
1991,431830,São Gabriel,0.6632
2000,431830,São Gabriel,0.6085
2010,431830,São Gabriel,0.5523
1991,431840,São Jerônimo,0.5509
2000,431840,São Jerônimo,0.6122
2010,431840,São Jerônimo,0.555
1991,431842,São João da Urtiga,0.603
2000,431842,São João da Urtiga,0.4959
2010,431842,São João da Urtiga,0.3995
1991,431843,São João do Polêsine,NA
2000,431843,São João do Polêsine,0.5586
2010,431843,São João do Polêsine,0.5361
1991,431844,São Jorge,0.5557
2000,431844,São Jorge,0.4192
2010,431844,São Jorge,0.3986
1991,431845,São José das Missões,NA
2000,431845,São José das Missões,0.6014
2010,431845,São José das Missões,0.4333
1991,431846,São José do Herval,0.6243
2000,431846,São José do Herval,0.5948
2010,431846,São José do Herval,0.5964
1991,431848,São José do Hortêncio,0.3631
2000,431848,São José do Hortêncio,0.3067
2010,431848,São José do Hortêncio,0.2841
1991,431849,São José do Inhacorá,NA
2000,431849,São José do Inhacorá,0.4326
2010,431849,São José do Inhacorá,0.3559
1991,431850,São José do Norte,0.5066
2000,431850,São José do Norte,0.5167
2010,431850,São José do Norte,0.4423
1991,431860,São José do Ouro,0.5772
2000,431860,São José do Ouro,0.5575
2010,431860,São José do Ouro,0.5552
1991,431861,São José do Sul,NA
2000,431861,São José do Sul,NA
2010,431861,São José do Sul,0.3955
1991,431862,São José dos Ausentes,NA
2000,431862,São José dos Ausentes,0.5487
2010,431862,São José dos Ausentes,0.5177
1991,431870,São Leopoldo,0.547
2000,431870,São Leopoldo,0.5522
2010,431870,São Leopoldo,0.5357
1991,431880,São Lourenço do Sul,0.5695
2000,431880,São Lourenço do Sul,0.5259
2010,431880,São Lourenço do Sul,0.463
1991,431890,São Luiz Gonzaga,0.6136
2000,431890,São Luiz Gonzaga,0.5593
2010,431890,São Luiz Gonzaga,0.5034
1991,431900,São Marcos,0.5048
2000,431900,São Marcos,0.4842
2010,431900,São Marcos,0.4185
1991,431910,São Martinho,0.5361
2000,431910,São Martinho,0.53
2010,431910,São Martinho,0.4704
1991,431912,São Martinho da Serra,NA
2000,431912,São Martinho da Serra,0.6692
2010,431912,São Martinho da Serra,0.5089
1991,431915,São Miguel das Missões,0.6137
2000,431915,São Miguel das Missões,0.7136
2010,431915,São Miguel das Missões,0.5551
1991,431920,São Nicolau,0.6641
2000,431920,São Nicolau,0.5607
2010,431920,São Nicolau,0.5123
1991,431930,São Paulo das Missões,0.5363
2000,431930,São Paulo das Missões,0.4673
2010,431930,São Paulo das Missões,0.4165
1991,431935,São Pedro da Serra,NA
2000,431935,São Pedro da Serra,0.4536
2010,431935,São Pedro da Serra,0.4188
1991,431936,São Pedro das Missões,NA
2000,431936,São Pedro das Missões,NA
2010,431936,São Pedro das Missões,0.4879
1991,431937,São Pedro do Butiá,NA
2000,431937,São Pedro do Butiá,0.439
2010,431937,São Pedro do Butiá,0.4612
1991,431940,São Pedro do Sul,0.5638
2000,431940,São Pedro do Sul,0.5803
2010,431940,São Pedro do Sul,0.4909
1991,431950,São Sebastião do Caí,0.5346
2000,431950,São Sebastião do Caí,0.5546
2010,431950,São Sebastião do Caí,0.4431
1991,431960,São Sepé,0.5831
2000,431960,São Sepé,0.5654
2010,431960,São Sepé,0.5203
1991,431970,São Valentim,0.6921
2000,431970,São Valentim,0.5492
2010,431970,São Valentim,0.527
1991,431971,São Valentim do Sul,NA
2000,431971,São Valentim do Sul,0.4764
2010,431971,São Valentim do Sul,0.4266
1991,431973,São Valério do Sul,NA
2000,431973,São Valério do Sul,0.5991
2010,431973,São Valério do Sul,0.5928
1991,431975,São Vendelino,0.4997
2000,431975,São Vendelino,0.384
2010,431975,São Vendelino,0.2907
1991,431980,São Vicente do Sul,0.6953
2000,431980,São Vicente do Sul,0.6634
2010,431980,São Vicente do Sul,0.5211
1991,431990,Sapiranga,0.4309
2000,431990,Sapiranga,0.4724
2010,431990,Sapiranga,0.4162
1991,432000,Sapucaia do Sul,0.4545
2000,432000,Sapucaia do Sul,0.4659
2010,432000,Sapucaia do Sul,0.4501
1991,432010,Sarandi,0.5286
2000,432010,Sarandi,0.5634
2010,432010,Sarandi,0.5275
1991,432020,Seberi,0.5914
2000,432020,Seberi,0.57
2010,432020,Seberi,0.5269
1991,432023,Sede Nova,0.6087
2000,432023,Sede Nova,0.514
2010,432023,Sede Nova,0.5736
1991,432026,Segredo,0.5185
2000,432026,Segredo,0.5168
2010,432026,Segredo,0.4938
1991,432030,Selbach,0.4528
2000,432030,Selbach,0.6893
2010,432030,Selbach,0.4755
1991,432032,Senador Salgado Filho,NA
2000,432032,Senador Salgado Filho,0.4988
2010,432032,Senador Salgado Filho,0.429
1991,432035,Sentinela do Sul,NA
2000,432035,Sentinela do Sul,0.4977
2010,432035,Sentinela do Sul,0.4829
1991,432040,Serafina Corrêa,0.4541
2000,432040,Serafina Corrêa,0.4713
2010,432040,Serafina Corrêa,0.3668
1991,432045,Sério,NA
2000,432045,Sério,0.4289
2010,432045,Sério,0.3724
1991,432050,Sertão,0.5368
2000,432050,Sertão,0.5179
2010,432050,Sertão,0.4683
1991,432055,Sertão Santana,NA
2000,432055,Sertão Santana,0.5575
2010,432055,Sertão Santana,0.6442
1991,432057,Sete de Setembro,NA
2000,432057,Sete de Setembro,0.5047
2010,432057,Sete de Setembro,0.4893
1991,432060,Severiano de Almeida,0.4682
2000,432060,Severiano de Almeida,0.4682
2010,432060,Severiano de Almeida,0.4315
1991,432065,Silveira Martins,0.5951
2000,432065,Silveira Martins,0.5314
2010,432065,Silveira Martins,0.5249
1991,432067,Sinimbu,NA
2000,432067,Sinimbu,0.5106
2010,432067,Sinimbu,0.4896
1991,432070,Sobradinho,0.5896
2000,432070,Sobradinho,0.57
2010,432070,Sobradinho,0.5057
1991,432080,Soledade,0.6103
2000,432080,Soledade,0.5793
2010,432080,Soledade,0.5299
1991,432085,Tabaí,NA
2000,432085,Tabaí,0.4388
2010,432085,Tabaí,0.4216
1991,432090,Tapejara,0.5527
2000,432090,Tapejara,0.5147
2010,432090,Tapejara,0.4404
1991,432100,Tapera,0.5649
2000,432100,Tapera,0.5664
2010,432100,Tapera,0.4515
1991,432110,Tapes,0.5913
2000,432110,Tapes,0.6088
2010,432110,Tapes,0.5168
1991,432120,Taquara,0.5287
2000,432120,Taquara,0.5316
2010,432120,Taquara,0.508
1991,432130,Taquari,0.5041
2000,432130,Taquari,0.4858
2010,432130,Taquari,0.5099
1991,432132,Taquaruçu do Sul,0.6512
2000,432132,Taquaruçu do Sul,0.5638
2010,432132,Taquaruçu do Sul,0.5327
1991,432135,Tavares,0.5923
2000,432135,Tavares,0.5919
2010,432135,Tavares,0.4352
1991,432140,Tenente Portela,0.5731
2000,432140,Tenente Portela,0.595
2010,432140,Tenente Portela,0.555
1991,432143,Terra de Areia,0.5266
2000,432143,Terra de Areia,0.5664
2010,432143,Terra de Areia,0.4324
1991,432145,Teutônia,0.4625
2000,432145,Teutônia,0.4307
2010,432145,Teutônia,0.3557
1991,432146,Tio Hugo,NA
2000,432146,Tio Hugo,NA
2010,432146,Tio Hugo,0.4192
1991,432147,Tiradentes do Sul,NA
2000,432147,Tiradentes do Sul,0.518
2010,432147,Tiradentes do Sul,0.4826
1991,432149,Toropi,NA
2000,432149,Toropi,0.4585
2010,432149,Toropi,0.4541
1991,432150,Torres,0.5943
2000,432150,Torres,0.5315
2010,432150,Torres,0.4785
1991,432160,Tramandaí,0.5321
2000,432160,Tramandaí,0.5961
2010,432160,Tramandaí,0.5191
1991,432162,Travesseiro,NA
2000,432162,Travesseiro,0.3464
2010,432162,Travesseiro,0.3516
1991,432163,Três Arroios,0.5175
2000,432163,Três Arroios,0.4404
2010,432163,Três Arroios,0.6236
1991,432166,Três Cachoeiras,0.6335
2000,432166,Três Cachoeiras,0.485
2010,432166,Três Cachoeiras,0.3947
1991,432170,Três Coroas,0.4453
2000,432170,Três Coroas,0.4574
2010,432170,Três Coroas,0.4068
1991,432180,Três de Maio,0.5407
2000,432180,Três de Maio,0.5162
2010,432180,Três de Maio,0.5075
1991,432183,Três Forquilhas,NA
2000,432183,Três Forquilhas,0.4585
2010,432183,Três Forquilhas,0.4213
1991,432185,Três Palmeiras,0.6905
2000,432185,Três Palmeiras,0.6211
2010,432185,Três Palmeiras,0.6189
1991,432190,Três Passos,0.572
2000,432190,Três Passos,0.5268
2010,432190,Três Passos,0.4586
1991,432195,Trindade do Sul,0.5912
2000,432195,Trindade do Sul,0.5585
2010,432195,Trindade do Sul,0.4977
1991,432200,Triunfo,0.5525
2000,432200,Triunfo,0.5633
2010,432200,Triunfo,0.4441
1991,432210,Tucunduva,0.6182
2000,432210,Tucunduva,0.4818
2010,432210,Tucunduva,0.4775
1991,432215,Tunas,0.5867
2000,432215,Tunas,0.465
2010,432215,Tunas,0.4689
1991,432218,Tupanci do Sul,NA
2000,432218,Tupanci do Sul,0.5125
2010,432218,Tupanci do Sul,0.5293
1991,432220,Tupanciretã,0.6655
2000,432220,Tupanciretã,0.6203
2010,432220,Tupanciretã,0.5839
1991,432225,Tupandi,0.4089
2000,432225,Tupandi,0.3954
2010,432225,Tupandi,0.3077
1991,432230,Tuparendi,0.5892
2000,432230,Tuparendi,0.5282
2010,432230,Tuparendi,0.4606
1991,432232,Turuçu,NA
2000,432232,Turuçu,0.4531
2010,432232,Turuçu,0.4942
1991,432234,Ubiretama,NA
2000,432234,Ubiretama,0.4506
2010,432234,Ubiretama,0.358
1991,432235,União da Serra,NA
2000,432235,União da Serra,0.4915
2010,432235,União da Serra,0.3735
1991,432237,Unistalda,NA
2000,432237,Unistalda,0.5983
2010,432237,Unistalda,0.4714
1991,432240,Uruguaiana,0.584
2000,432240,Uruguaiana,0.6042
2010,432240,Uruguaiana,0.5786
1991,432250,Vacaria,0.5484
2000,432250,Vacaria,0.5688
2010,432250,Vacaria,0.5289
1991,432253,Vale do Sol,NA
2000,432253,Vale do Sol,0.4527
2010,432253,Vale do Sol,0.4504
1991,432254,Vale Real,NA
2000,432254,Vale Real,0.3624
2010,432254,Vale Real,0.2947
1991,432252,Vale Verde,NA
2000,432252,Vale Verde,0.5653
2010,432252,Vale Verde,0.4975
1991,432255,Vanini,0.408
2000,432255,Vanini,0.3979
2010,432255,Vanini,0.3548
1991,432260,Venâncio Aires,0.527
2000,432260,Venâncio Aires,0.4832
2010,432260,Venâncio Aires,0.465
1991,432270,Vera Cruz,0.5365
2000,432270,Vera Cruz,0.512
2010,432270,Vera Cruz,0.4845
1991,432280,Veranópolis,0.4729
2000,432280,Veranópolis,0.5288
2010,432280,Veranópolis,0.4836
1991,432285,Vespasiano Correa,NA
2000,432285,Vespasiano Correa,0.4148
2010,432285,Vespasiano Correa,0.3461
1991,432290,Viadutos,0.5187
2000,432290,Viadutos,0.4902
2010,432290,Viadutos,0.4283
1991,432300,Viamão,0.4685
2000,432300,Viamão,0.4993
2010,432300,Viamão,0.4855
1991,432310,Vicente Dutra,0.5748
2000,432310,Vicente Dutra,0.5068
2010,432310,Vicente Dutra,0.5218
1991,432320,Victor Graeff,0.5781
2000,432320,Victor Graeff,0.4493
2010,432320,Victor Graeff,0.4669
